reference,translation,similarity,lenght_diff,ref_tox,trn_tox,diff_tox,ref_words,trn_words
"second, he doesn't touch the garbage.","Second of all, I don't touch loose trash.",0.691447533676,0.0952380952380952,0.9398975372314452,0.0415208004415035,0.8983767367899417,6,8
"The old troll’s life had, up to now, been very straightforward; people paid you money, and you hit other people.","the life of a downed troll was clear and simple until today: People will give you money, and you will hit the people who will show you.",0.631230899635,0.1691176470588235,0.9524944424629213,0.1003091633319854,0.8521852791309359,20,27
"And physically and mentally hideous as the Wamphyri are, still by comparison they are beautiful.'","and even when the Wamphyri are physically and mentally ugly, they are still beautiful compared to me. """,0.8327669143430001,0.0576923076923076,0.5614831447601318,0.0279117487370967,0.5335713960230352,15,18
You know the Caribbean Club? - High class ass.,you know the Carribbean Club?,0.637571939828,0.3617021276595745,0.9991887211799622,0.0001000222182483,0.9990886989617138,9,5
"He took her on the heaped coke, filled her with himself, with the vampire thing in him, until she cried out her immeasurable horror — her unthinkable pleasure? — as his alien protoflesh surged within her .","he took it on a pile of coke, filled it with him, the vampire thing inside, when she screamed with immense terror - or unimaginable pleasure? - as his flesh swelled in it...",0.7115485534289999,0.1553398058252427,0.5309571027755737,0.0147537123411893,0.5162033904343845,37,33
"a damn good deal, don't you think?","Bloody fair deal, don't you think?",0.838404362183,0.0,0.948514461517334,0.031564213335514,0.91695024818182,7,6
"mom, what's ""pussy""?","Mom, what is a ""cunt""?",0.911719089805,0.0869565217391304,0.9941744208335876,0.1131294816732406,0.881044939160347,3,5
"""Lame ass"" means... great... brave and courageous... heart-of-a-lion man.","he understands a great, brave, courageous, fearless man.",0.678899594283,0.2297297297297297,0.996260941028595,8.619810978416353e-05,0.9961747429188108,9,8
"then we'll send it out in the form of an interactive 3D world, Tutankhamun will look like a loser.",Then we'll send it out on an interactive 3D world tour that will make King Tut look tame.,0.725626769546,0.0909090909090909,0.9653778076171876,8.885194984031841e-05,0.9652889556673472,19,18
get your fucking beak out of my way.,Take thy beak from out my heart.,0.761034148601,0.1081081081081081,0.9991006851196288,0.025834422558546,0.9732662625610828,8,7
"I said dance, scumbag!",I said dance!,0.803274227484,0.391304347826087,0.9995643496513368,7.329655636567622e-05,0.9994910530949712,4,3
"Well, it helps that we both smell like wet dogs.",we're gonna smell like wet dogs.,0.819061626081,0.3265306122448979,0.992284655570984,0.4810500741004944,0.5112345814704896,10,6
I wouldn't sleep with such a woman.,I wouldn't sleep with one.,0.859058972465,0.25,0.98707914352417,0.0129532078281044,0.9741259356960656,7,5
"okay, this ugly guy is Xestobium Rufovillosum, also known as the Death Watch.","All right, well, this nasty little fellow, This is xestobium rufovillosum, Also known as the death watch beetle.",0.880460068083,0.3097345132743362,0.9797936081886292,0.0863564237952232,0.8934371843934059,13,18
"""you're a hotshot,"" he said.","""You're quite a lad,"" the nice one said.",0.650626341135,0.2926829268292683,0.5271957516670227,5.096340464660898e-05,0.5271447882623761,5,8
"if this is a dream, I should just kill myself to wake up, right?","if this is a dream and I'm gonna kill myself, I'm gonna wake up, right?",0.887428409112,0.0972222222222222,0.9579801559448242,0.0576249025762081,0.9003552533686161,14,15
"""I can't bear you when you make that foolish face at me, Arthur, I really can't.""","""I can't stand you grinning like that, not really.""",0.6886170729719999,0.3658536585365853,0.9986559152603148,0.0002667826483957,0.9983891326119192,16,9
Then... you will face the wrath of Omega - you and those miserable humans who accompany you!,"then... you will face Ox's star, you and the poor people who accompanies you!",0.741178946586,0.1612903225806451,0.9982839226722716,0.0017218842403963,0.9965620384318752,17,14
"but I can't imagine that God would have breathed the soul of such a filthy creature, without giving him any virtues.",But I find it difficult to convince myself... that God would have introduced such a foul being into creation... without endowing her with some virtues.,0.653689124332,0.2302631578947368,0.9779917597770692,0.008182312361896,0.9698094474151732,21,25
And now we're going to find your monster.,now your monster will find it.,0.837028773972,0.2619047619047619,0.953744888305664,0.020275879651308,0.933469008654356,8,6
Because you almost had a fucking heart attack crossing the border carrying nothing but your own weight.,because you almost had a heart attack when you didn't take anything more than yourself across the border.,0.7294223429469999,0.0188679245283018,0.996396005153656,0.001638441812247,0.994757563341409,17,18
"you tell me what you want me to do, and I'll fucking do it!",You just tell me what you want me to do and that's what I'll do!,0.901142057523,0.0769230769230769,0.9938668608665466,6.178290641400963e-05,0.9938050779601326,14,15
You actually think two amateurish nitwits could kill The Great Renaldo?,did you really believe two amateur huggers could kill Big Renaldo?,0.8575027184749999,0.0694444444444444,0.9670051336288452,0.0273510217666625,0.9396541118621828,11,11
"You were miserable in New York City, and you'll be miserable in the sticks.","you were unhappy in New York, and you'd be unhappy in the country.",0.788486974188,0.1184210526315789,0.987869679927826,0.0004693116643466,0.9874003682634794,14,13
"Damn, dude, that is some badass wrestling.","hell, that's a tough wrestler.",0.62262197338,0.2790697674418604,0.997886836528778,0.0129755698144435,0.9849112667143344,7,5
"you know, Walt, they put me in a war to kill our country's enemies, and now it looks like I'm going to prison for killing them here.","You know, Walt, I was sent to war to kill my country's enemies over there, and now it looks like I'm going to jail for killing my country's enemies here.",0.8844370019490001,0.1363636363636363,0.9615366458892822,0.0921240821480751,0.8694125637412071,27,30
did your wife ever give you a good spanking?,Has a woman ever punched you in the face?,0.659490624459,0.0666666666666666,0.9547303915023804,0.0342539697885513,0.920476421713829,9,9
where's your puppet?,Where is the sock puppet?,0.819926635213,0.1923076923076923,0.5957379937171936,0.0065516829490661,0.5891863107681276,3,5
"if anyone else is gonna defend my father again, I'll smash it up!",If anyone here again hinders my father from baking.,0.646245942888,0.2121212121212121,0.9936043620109558,8.038962550926954e-05,0.9935239723854464,13,9
Are you calling me a stupid Ukrainian?! And who the hell are you?,are you saying I'm a demented Ukrainian?,0.6758969348649999,0.3787878787878788,0.9996945858001708,0.0748064443469047,0.924888141453266,13,7
You mean like she's gay?!,like she was a lesbian?,0.747857276348,0.0769230769230769,0.9426352381706238,0.0339664407074451,0.9086687974631786,5,5
I wasjust smoking a butt while I was waiting.,I gave myself a drink when I was waiting.,0.6021939996469999,0.0869565217391304,0.9130794405937196,6.082789332140237e-05,0.9130186127003982,9,9
"Now, either you stop analyzing Alfred, or I go straight to Mr. Macy and tell him what a malicious, contemptible fraud you are.","either you leave Alfredo, or I'll tell Mr. Mac exactly what you are for the fraud.",0.6846623753659999,0.3464566929133858,0.9965423941612244,0.0014788495609536,0.9950635446002708,23,16
"No, it's like we gotta put shit on the radio every single day. And it's pointless to spend months working on something that someone's gonna hear for two seconds while they're stopped at a red light.","no, it's like he doesn't have to worry about what to do on radio every day, and there's no point in working on something that someone perceives two seconds when he stops at the semis.",0.711670081012,0.0753768844221105,0.9750484228134156,4.027114846394397e-05,0.9750081516649516,36,35
What the hell's going on?,what's going on?,0.924099172748,0.3461538461538461,0.7943397760391235,4.528250792645849e-05,0.7942944935311971,5,3
Is that your dick?,is that your stick?,0.6378940020430001,0.05,0.9989553689956664,0.0009671315201558,0.9979882374755106,4,4
"it's dumb, but you don't get a card without a license.","Sounds silly, but you can't get a library card without an ID card and current phone bill.",0.7178128709739999,0.3888888888888889,0.9941802024841307,0.0700337439775466,0.9241464585065842,11,17
It is not the crime of criminal solicitation to silently watch a rape.,silently watching the rape is not a criminal offence to a crime.,0.9303043163,0.0845070422535211,0.6159252524375916,0.021399613469839,0.5945256389677526,13,12
Marvin gay?,Marvin Gaye?,0.8833193017659999,0.0769230769230769,0.6103368401527405,0.0001243787410203,0.6102124614117201,2,2
"Cut the crap, Herb.","stop messing around, Herb.",0.685283127482,0.2592592592592592,0.9994022846221924,0.0022704687435179,0.9971318158786744,4,4
"dude, if you don't stop tapping that leg, I'll cut it off.","Dude, if you don't stop tapping your foot, it's coming off.",0.7946959511239999,0.0166666666666666,0.986334264278412,0.0017892892938107,0.9845449749846013,12,11
"You're getting a trial with the only kind of judges murderers and rustlers get... ... in what you call this ""godforsaken country. ""","you will have a trial of 28 of the only kind of judges... who will get the murderers and rustlers of cattle in this, as you call ""God forsaken country.""",0.615188886335,0.1372549019607843,0.8660116791725159,0.0219794679433107,0.8440322112292051,23,30
You used to not give a fuck about discretion.,you didn't care about discretion.,0.604345265282,0.2608695652173913,0.985977292060852,0.0001212974675581,0.985855994593294,9,5
She's blacked out!,she's passed out!,0.751258739646,0.0526315789473684,0.7849150896072388,0.0001739297877065,0.7847411598195323,3,3
"Don't you wanna finish me off, then?","Tommy, you wanna finish me off?",0.8217374562459999,0.1351351351351351,0.6415218710899353,0.0632253661751747,0.5782965049147606,7,6
"Give me a damn break, man.","give me a break, man.",0.904523480365,0.1851851851851851,0.9964964985847472,7.566374551970512e-05,0.9964208348392276,6,5
Hurry up with that ambulance. Shit.,hurry up with the ambulance!,0.8731647956759999,0.1944444444444444,0.99958997964859,0.0001049732236424,0.9994850064249476,6,5
go with him out of my rug before we bleed.,Get him off my carpet before he starts to bleed.,0.8193218243870001,0.1224489795918367,0.7823721170425415,0.0792229548096656,0.7031491622328759,10,10
Chris is fucked.,Chris is busy.,0.608867279415,0.1176470588235294,0.999710977077484,7.455431477865204e-05,0.9996364227627054,3,3
it's a shame we had to kill my mother.,It's a shame we had to put the mother down.,0.826458830062,0.1136363636363636,0.997687578201294,0.0024517448619008,0.9952358333393932,9,10
"And, uh, you've elected a man as President who is probably the unluckiest man in the world in that area.","and, uh, you have chosen the president of a man who's likely to be the least lucky in this area around the world.",0.737005754853,0.0789473684210526,0.969845712184906,0.0006160011398606,0.9692297110450454,20,23
I'm probably just a loser who deserved this.,I guess I'm just a joke who got what he deserved.,0.6763484075480001,0.1,0.9740809798240662,0.0184246320277452,0.9556563477963208,8,11
"Steve, what the hell are you doing?","Steve, what are you doing?",0.947197479087,0.25,0.988048493862152,4.456086389836855e-05,0.9880039329982536,7,5
fat pieces of fat together with your head.,They found remains of fat together with the head.,0.7213149320190001,0.14,0.9810476899147034,0.000244040536927,0.9808036493777764,8,9
"you see... if this isn't cleaned, people upstairs will trade shit through the kitchen sink.","You see... if this ain't cleared, the people upstairs are gonna be trading turds through their kitchen sinks.",0.770587216871,0.1636363636363636,0.993741810321808,0.012307989411056,0.981433820910752,15,18
"Jessica thought I was sharing a general exuberance, but something in my expression prevented her from smacking my balls.","Jessica thought I was hilarious, but something in my expression kept her from lobbing a snowball at me herself.",0.733489100185,0.0743801652892562,0.9909204244613647,0.0040814839303493,0.9868389405310154,19,19
