reference,translation,similarity,lenght_diff,ref_tox,trn_tox
"You think white people go around calling each other honkies all day, man?","you think white people call themselves ""heinie""?",0.649876140158,0.3378378378378378,0.7445323467254639,0.0151028549298644
Shit nobody eats At 10:00 a.M.,no one eats this at 10 a.m.,0.8250739331370001,0.0967741935483871,0.9962021708488464,0.0001081518130376
I'll show him real violence.,I'll show him violence in the rec room.,0.739958954385,0.275,0.8297330141067505,0.1118333637714386
First thing I'm gonna do when I get back to D.C. is burn these clothes.,the first thing I do when I go back to Washnington is that I'm gonna burn this outfit.,0.7979020380859999,0.1724137931034483,0.9405343532562256,0.2251988798379898
Are you two screwing my wife?,you two are eating my wife?,0.850206101259,0.0666666666666666,0.9919918179512024,0.0028598089702427
What you just did was spit on my lip.,you just spit in my mouth.,0.698498034253,0.2894736842105263,0.0396113283932209,0.6930160522460938
And your brothers will be looking at you and will be wondering:,your buddies will be watching and wondering what the hell they're talking about.,0.66682016765,0.2098765432098765,0.0001014427762129,0.5266672968864441
"Um, look, Sarah, I've never really fired a gun... ...and I’ve actually done this on purpose to avoid shooting myself or others.","well, look, Sarah, I've never really fired, all right, and I have a good reason to avoid the unpleasant side effects, like shooting yourself, or the others.",0.739098069843,0.1847133757961783,0.0038521636743098,0.8498703837394714
First you're gonna slap me real hard to get me in the mood.,"you're gonna hit me first, and you're gonna piss me off.",0.663122570918,0.05,0.1017635688185691,0.9943588376045228
"He aimed for my face and missed, on the sidewalk out in front.","he wanted to punch my face on the sidewalk in front of the house, but he missed.",0.7807120253129999,0.2222222222222222,0.0005461478722281,0.9780453443527222
It is hard out there for a white girl.,you white girls are terrible at this.,0.664072329138,0.0256410256410256,0.1024604439735412,0.9993788003921508
"They could have their fingers in your nostrils, one foot on the back of your underpants and they're pushing your spine away with a broom.","they can have your fingers in your nostrils, one foot on your butt, and they're pushing you on the spine of a broom.",0.93367959189,0.1521739130434782,0.009198416955769,0.956307053565979
"I think maybe they thought that just 'cause I could tell... shit from silver, I'd know how to run this place.","maybe they thought that just because I'd say... screw silver, I might know how to get out of here.",0.865771626489,0.1,0.9952822327613832,0.0148906232789158
"He nodded to a waiter, grinned at a beefy thug, and entered a private room with four tables.","he nodded to the waiter, grinned at this giant thug, and entered the private room with four tables.",0.884710526082,0.07,0.0272500105202198,0.7272789478302002
"And don't, ever ever let me see you again.",I never want to see you again.,0.8020836477969999,0.2790697674418604,0.314963698387146,0.9084495902061462
You're shiting me.,you're kidding me.,0.6020005289060001,0.0,0.9535550475120544,0.000116491341032
"""You could have killed Ryan on the road that morning and taken that Master Navigator.","""maybe you should have killed Ryan and Kathleen that morning and picked up the navigator.",0.788335402347,0.0444444444444444,0.1678773164749145,0.9937902092933656
"In the middle of the night, I woke up with this gigantic erection, God...",I woke up in the middle of the night with this huge erection.,0.849148968857,0.1621621621621621,0.7593130469322205,0.1354272216558456
Rachel always did have the most appalling taste in men.,Rachel had an awful selection of men.,0.617099295798,0.3214285714285714,0.5684494972229004,0.028936568647623
Not afraid of sex.,he must not be afraid of sex.,0.9005233613220001,0.3666666666666666,0.9571188688278198,0.0163210500031709
The two kids who found it were forced to murder each other.,the two kids who found him had to kill each other.,0.878149416771,0.15,0.0211853850632905,0.9887154698371888
I don't want to hear any more of your lies.,I don't want to hear any more lies.,0.912004680517,0.1818181818181818,0.9655495882034302,0.01086510065943
"Remember, get him first if you possibly can.","remember - if you can, you'll burn it into the first one.",0.7195686381790001,0.2241379310344827,6.541996117448434e-05,0.7819427251815796
Women had deserted my dreams.,the women left my dreams.,0.8699769342010001,0.1333333333333333,0.6581133008003235,0.0390374287962913
Be crucified. See if I care.,"let me see if I care! """,0.648232172776,0.1724137931034483,0.9977885484695436,8.508223982062191e-05
He screwed with my head.,he was playing with my head.,0.774059389099,0.1379310344827586,0.5070034861564636,0.0025204312987625
And they all shut up because the biggest money comes from America.,and everyone keeps their mouths shut because of America comes the most money.,0.832869823714,0.141025641025641,0.8405267000198364,0.0048156841658055
"Know what your problem is, princess?","you know what your bum is, princess?",0.726064047923,0.0,0.0016158310463652,0.992180109024048
Let the fang take another life?,let the vampire take another life?,0.858530458786,0.0857142857142857,0.9319801330566406,0.0320660285651683
This little sucker had me working on one single case - all day.,this little suction took me all day to work.,0.630310961438,0.296875,0.993127703666687,8.314936712849885e-05
We call it sociopathic rationalization.,that's what we call sociopathic.,0.616531004547,0.175,0.0176176875829696,0.94578754901886
"She's fucking lying, bro'.","she's lying, mate.",0.8896893323530001,0.2962962962962963,0.9952002763748168,0.0003693210892379
Otherwise I just woulda dunked you instead a bringing you here to my spread.,otherwise I'd have let you drown like a kitten and I wouldn't drag you here on my ship.,0.6067736854300001,0.125,0.0382611788809299,0.9720398783683776
"If they couldn't find them or couldn't get them out, Olaf was supposed to find a man and kill him as messily as possible in a short space of time, leave the body where it would be found, and hope to make Riker think the monsters had already gotten inside.","if they can't find them or they can't get out, Olaf should have found a man and killed him so cruelly and bloody, as only in a limited time, the body would be left somewhere to find them, hoping Riker would think the monster had already gotten in.",0.860662448052,0.03125,0.0350806750357151,0.5578933954238892
"You're becoming a blob, so you outsource your masculinity.","you're becoming a lump, so you search out externally.",0.6373680892119999,0.0847457627118644,0.912002682685852,0.036748107522726
You probably would have died.,you'd probably die.,0.916787745235,0.3333333333333333,0.4510063529014587,0.994955599308014
"Shit, I got a fucking duffel bag.",and I only have the bag.,0.617781809796,0.2647058823529412,0.9985515475273132,6.449384818552062e-05
A typical army fuck.up.,"okay, a typical army mistake.",0.6412953303360001,0.2,0.9990863800048828,0.0001599611714482
The female inserts her ovipositor into the male's brood pouch.,the female inserts her stick into a mammoth's fertilised bag.,0.638196379043,0.0158730158730158,0.9372575879096984,0.0032744407653808
Not this spleeze-ball who has me too terrified to answer the phone.,not the kind of loser who's afraid of me by not taking the phone.,0.622772849526,0.0294117647058823,0.0131252845749259,0.9756178259849548
"I got this one in Seattle, a goddamn birdie.","the one in Seattle, that's something.",0.6434904974660001,0.1555555555555555,0.9973158240318298,4.298751082387753e-05
"I was shocked, but it was no surprise.","you know, it's, uh, it sucked, but I wasn't surprised.",0.711433400742,0.2909090909090909,4.5231841795612127e-05,0.9606857299804688
What if I was a lunatic with a gun?,what if I were crazy with a gun?,0.941864114678,0.0833333333333333,0.9886797070503236,0.0545470044016838
I remember because Christian was not well.,I remember because Christian was sick.,0.8221953243800001,0.0930232558139534,0.0006037508137524,0.6823817491531372
I could fucking tell them that.,I'll tell them myself.,0.657352245938,0.28125,0.9741831421852112,0.0001325722405454
I would never dirty my tongue with your primitive bile!,I would never stoop to your primitive...,0.639310071051,0.2678571428571428,0.9860170483589172,0.0021978626027703
We need to know how to kill a giant stone abraham lincoln.,we need to kill a giant statue of Abraham Lincoln.,0.802003209277,0.135593220338983,0.4176011383533478,0.9970877766609192
I think it's called a tramp stamp.,I think it's called a tattoo of a whore.,0.6961532669380001,0.1463414634146341,0.0004457494360394,0.9969905614852904
I guess this is the only engagement that ever started off of a spanking.,I think that's the only engagement that started with a slap on the ass.,0.735702366307,0.0136986301369863,0.004951196257025,0.997974455356598
I'm being a big dumb stupid jerk. I know you're just trying to protect me and I'm sorry that you're stuck to rythm gaming with my dad.,I know you wanted to help me and I'm sorry you ended up in music games with my dad.,0.658189386561,0.3777777777777777,0.9988383650779724,5.0756883865688e-05
"""Clever Crookshanks, did you catch that all by yourself?"" said Hermione.","'Crookshanks, you fool, you've got it all by yourself? 'Said Hermione.",0.643344692597,0.0273972602739726,0.0002744743251241,0.9990144968032836
"Ahh, look at how bad-ass you are!",look at how thick you are!,0.6808653464830001,0.2058823529411764,0.9780290722846984,0.0055993185378611
"And don't eat any more these filths,... ... it makes you sick again.",and don't eat that shit...... so you don't get sick again.,0.84220453495,0.144927536231884,0.006609849166125,0.9996405839920044
"Sure, you never know. Women are kind of weird.","oh, yeah, the girls are weird.",0.684974102007,0.3404255319148936,0.9787222743034364,0.0241081044077873
And why the hell would you do that?,why would you do that?,0.8864591553769999,0.3611111111111111,0.9278942942619324,4.33775749115739e-05
"She's not fine, she's temporarily... mad.","she's crazy, she's fine, she's fine, she's temporarily... crazy.",0.869516768521,0.3538461538461538,0.0038515031337738,0.9809401631355286
"Danny, I am sure Marshal Earp is too upstanding, righteous... ... and married... ...to be interested in a naked picture of a young Jewish woman.","Danny, Sheriff Earp is certainly too decent... and honest, and married, not to care about a picture of a naked Jew.",0.828942592553,0.2,0.1543949246406555,0.97728431224823
"The heads are warped, but fuck you, guys, it's funny.","they're deformed, but it's funny.",0.756495825889,0.3703703703703703,0.9996397495269777,0.0754759088158607
"(Quiet, little darling.)","(quiet, silly.)",0.745389491064,0.36,0.0002880874380934,0.9881263971328736
